SAMN03284464	SRR1760173	SRX843811	SAMN03284464	SRS819870	PRJNA272563	SRP052276	PRJNA9506	SRA232274	19_AC2G5EACXX_GATCAG_L002_R1.fastq.gz	Arabidopsis F. oxsypourm	1	PRJNA272563	SINGLE	PolyA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	326517050.0	6530341.0	3702	Arabidopsis thaliana	Col_0_6_mock_leaf	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Arabidopsis thaliana Transcriptome or Gene expression	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Col_0_6_mock_leaf	4c6f440c97810d2016933295584da596	327177050	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1760173/SRR1760173.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1760173/SRR1760173.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR176/003/SRR1760173/SRR1760173.fastq.gz
SAMN03284464	SRR1760174	SRX843811	SAMN03284464	SRS819870	PRJNA272563	SRP052276	PRJNA9506	SRA232274	2_C4DN0ACXX_CGATGT_L006_R1.fastq.gz	Arabidopsis F. oxsypourm	1	PRJNA272563	SINGLE	PolyA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	413200650.0	8264013.0	3702	Arabidopsis thaliana	Col_0_6_mock_leaf	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Arabidopsis thaliana Transcriptome or Gene expression	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Col_0_6_mock_leaf	e341ebd5d142f43ab002f160a44854f9	400500475	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1760174/SRR1760174.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1760174/SRR1760174.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR176/004/SRR1760174/SRR1760174.fastq.gz
SAMN03284464	SRR1760175	SRX843811	SAMN03284464	SRS819870	PRJNA272563	SRP052276	PRJNA9506	SRA232274	20_AC2G5EACXX_TAGCTT_L002_R1.fastq.gz	Arabidopsis F. oxsypourm	1	PRJNA272563	SINGLE	PolyA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	326566050.0	6531321.0	3702	Arabidopsis thaliana	Col_0_6_mock_leaf	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Arabidopsis thaliana Transcriptome or Gene expression	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Col_0_6_mock_leaf	ad2eb6b9323e3e6ed5534e0dde745a94	327284173	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1760175/SRR1760175.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1760175/SRR1760175.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR176/005/SRR1760175/SRR1760175.fastq.gz
SAMN03284464	SRR1760176	SRX843811	SAMN03284464	SRS819870	PRJNA272563	SRP052276	PRJNA9506	SRA232274	21_C4DN0ACXX_GGCTAC_L006_R1.fastq.gz	Arabidopsis F. oxsypourm	1	PRJNA272563	SINGLE	PolyA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	380851150.0	7617023.0	3702	Arabidopsis thaliana	Col_0_6_mock_leaf	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Arabidopsis thaliana Transcriptome or Gene expression	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Col_0_6_mock_leaf	f920760ef02f21a4f68f237715dd919e	369632653	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1760176/SRR1760176.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1760176/SRR1760176.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR176/006/SRR1760176/SRR1760176.fastq.gz
SAMN03284464	SRR1760177	SRX843811	SAMN03284464	SRS819870	PRJNA272563	SRP052276	PRJNA9506	SRA232274	22_AC2G5EACXX_GGCTAC_L002_R1.fastq.gz	Arabidopsis F. oxsypourm	1	PRJNA272563	SINGLE	PolyA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	300844550.0	6016891.0	3702	Arabidopsis thaliana	Col_0_6_mock_leaf	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Arabidopsis thaliana Transcriptome or Gene expression	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Col_0_6_mock_leaf	04afd26c988df5812b221e0118961f90	301906016	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1760177/SRR1760177.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1760177/SRR1760177.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR176/007/SRR1760177/SRR1760177.fastq.gz
SAMN03284464	SRR1760178	SRX843811	SAMN03284464	SRS819870	PRJNA272563	SRP052276	PRJNA9506	SRA232274	23_AC2G5EACXX_CTTGTA_L002_R1.fastq.gz	Arabidopsis F. oxsypourm	1	PRJNA272563	SINGLE	PolyA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	303028250.0	6060565.0	3702	Arabidopsis thaliana	Col_0_6_mock_leaf	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Arabidopsis thaliana Transcriptome or Gene expression	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Col_0_6_mock_leaf	b861bb978a4b9557809c7a67457b5e8f	303296048	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1760178/SRR1760178.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1760178/SRR1760178.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR176/008/SRR1760178/SRR1760178.fastq.gz
SAMN03284464	SRR1760179	SRX843811	SAMN03284464	SRS819870	PRJNA272563	SRP052276	PRJNA9506	SRA232274	24_C4DN0ACXX_CTTGTA_L006_R1.fastq.gz	Arabidopsis F. oxsypourm	1	PRJNA272563	SINGLE	PolyA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	405875300.0	8117506.0	3702	Arabidopsis thaliana	Col_0_6_mock_leaf	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Arabidopsis thaliana Transcriptome or Gene expression	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Col_0_6_mock_leaf	b584fcac6fb52b4e5785fe41cb07bbc5	392933004	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1760179/SRR1760179.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1760179/SRR1760179.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR176/009/SRR1760179/SRR1760179.fastq.gz
SAMN03284464	SRR1760180	SRX843811	SAMN03284464	SRS819870	PRJNA272563	SRP052276	PRJNA9506	SRA232274	26_C4DN0ACXX_AGTTCC_L006_R1.fastq.gz	Arabidopsis F. oxsypourm	1	PRJNA272563	SINGLE	PolyA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	437783250.0	8755665.0	3702	Arabidopsis thaliana	Col_0_6_mock_leaf	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Arabidopsis thaliana Transcriptome or Gene expression	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Col_0_6_mock_leaf	f68193578f8e93cd5e7432e5f9e7f18e	423957495	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1760180/SRR1760180.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1760180/SRR1760180.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR176/000/SRR1760180/SRR1760180.fastq.gz
SAMN03284464	SRR1760181	SRX843811	SAMN03284464	SRS819870	PRJNA272563	SRP052276	PRJNA9506	SRA232274	27_AC2G5EACXX_AGTCAA_L002_R1.fastq.gz	Arabidopsis F. oxsypourm	1	PRJNA272563	SINGLE	PolyA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	307238000.0	6144760.0	3702	Arabidopsis thaliana	Col_0_6_mock_leaf	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Arabidopsis thaliana Transcriptome or Gene expression	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Col_0_6_mock_leaf	0b8eec4ba2622a21b8868ec148e0f4fd	308740649	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1760181/SRR1760181.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1760181/SRR1760181.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR176/001/SRR1760181/SRR1760181.fastq.gz
SAMN03284464	SRR1760182	SRX843811	SAMN03284464	SRS819870	PRJNA272563	SRP052276	PRJNA9506	SRA232274	28_AC2G5EACXX_AGTTCC_L002_R1.fastq.gz	Arabidopsis F. oxsypourm	1	PRJNA272563	SINGLE	PolyA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	329782400.0	6595648.0	3702	Arabidopsis thaliana	Col_0_6_mock_leaf	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Arabidopsis thaliana Transcriptome or Gene expression	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Col_0_6_mock_leaf	35ae744346f140b57ac7a1a0393f6ae0	331338952	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1760182/SRR1760182.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1760182/SRR1760182.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR176/002/SRR1760182/SRR1760182.fastq.gz
SAMN03284464	SRR1760183	SRX843811	SAMN03284464	SRS819870	PRJNA272563	SRP052276	PRJNA9506	SRA232274	29_C4DN0ACXX_ATGTCA_L006_R1.fastq.gz	Arabidopsis F. oxsypourm	1	PRJNA272563	SINGLE	PolyA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	433304900.0	8666098.0	3702	Arabidopsis thaliana	Col_0_6_mock_leaf	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Arabidopsis thaliana Transcriptome or Gene expression	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Col_0_6_mock_leaf	9b368fbf957ca21c7c31dc7730ea6bee	419531040	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1760183/SRR1760183.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1760183/SRR1760183.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR176/003/SRR1760183/SRR1760183.fastq.gz
SAMN03284464	SRR1760184	SRX843811	SAMN03284464	SRS819870	PRJNA272563	SRP052276	PRJNA9506	SRA232274	3_1_AC2G5EACXX_ATCACG_L002_R1.fastq.gz	Arabidopsis F. oxsypourm	1	PRJNA272563	SINGLE	PolyA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	352432450.0	7048649.0	3702	Arabidopsis thaliana	Col_0_6_mock_leaf	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Arabidopsis thaliana Transcriptome or Gene expression	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Col_0_6_mock_leaf	21ec3602de82a54b53c5eb0d93cb8965	354753731	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1760184/SRR1760184.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1760184/SRR1760184.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR176/004/SRR1760184/SRR1760184.fastq.gz
SAMN03284464	SRR1760185	SRX843811	SAMN03284464	SRS819870	PRJNA272563	SRP052276	PRJNA9506	SRA232274	30_C4DN0ACXX_CCGTCC_L006_R1.fastq.gz	Arabidopsis F. oxsypourm	1	PRJNA272563	SINGLE	PolyA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	424667250.0	8493345.0	3702	Arabidopsis thaliana	Col_0_6_mock_leaf	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Arabidopsis thaliana Transcriptome or Gene expression	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Col_0_6_mock_leaf	dcafe5093091d48b7ea3d565ac1ab9e7	414375570	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1760185/SRR1760185.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1760185/SRR1760185.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR176/005/SRR1760185/SRR1760185.fastq.gz
SAMN03284464	SRR1760186	SRX843811	SAMN03284464	SRS819870	PRJNA272563	SRP052276	PRJNA9506	SRA232274	31_AC2G5EACXX_ATGTCA_L002_R1.fastq.gz	Arabidopsis F. oxsypourm	1	PRJNA272563	SINGLE	PolyA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	342361400.0	6847228.0	3702	Arabidopsis thaliana	Col_0_6_mock_leaf	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Arabidopsis thaliana Transcriptome or Gene expression	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Col_0_6_mock_leaf	7855d61e693defd0cb1a40cb8c0c8cc3	343870246	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1760186/SRR1760186.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1760186/SRR1760186.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR176/006/SRR1760186/SRR1760186.fastq.gz
SAMN03284464	SRR1760187	SRX843811	SAMN03284464	SRS819870	PRJNA272563	SRP052276	PRJNA9506	SRA232274	32_AC2G5EACXX_CCGTCC_L002_R1.fastq.gz	Arabidopsis F. oxsypourm	1	PRJNA272563	SINGLE	PolyA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	342039150.0	6840783.0	3702	Arabidopsis thaliana	Col_0_6_mock_leaf	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Arabidopsis thaliana Transcriptome or Gene expression	Illumina HiSeq 2000 sequencing; Response of Arabidopsis thaliana fve-3 and Col-0 to F. oxysporum	Col_0_6_mock_leaf	2ef37e0b6ad4990c7b3c0a604d9cf23e	344229301	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1760187/SRR1760187.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1760187/SRR1760187.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR176/007/SRR1760187/SRR1760187.fastq.gz
