SAMN10182146	SRR7970188	SRX4803509	SAMN10182146	SRS3882457	PRJNA494862	SRP163679		SRA789691	coi1-30_A4_1_bbduk.fq.gz	22	coi1 ATP replicate  4	PRJNA494862	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	22	Illumina HiSeq 2500	ILLUMINA	2281656414.0	22837474.0	3702	Arabidopsis thaliana	22	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	Extracellular ATP-induced defense transcriptome in Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	replicate 4	a5b8e99bc7155835ec360eb3e8bf6cf3	1617804675	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/008/SRR7970188/SRR7970188.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/008/SRR7970188/SRR7970188.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR797/008/SRR7970188/SRR7970188.fastq.gz
SAMN10182145	SRR7970187	SRX4803510	SAMN10182145	SRS3882458	PRJNA494862	SRP163679		SRA789691	coi1-30_A3_1_bbduk.fq.gz	21	coi1 ATP replicate  3	PRJNA494862	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	21	Illumina HiSeq 2500	ILLUMINA	2734294675.0	27369884.0	3702	Arabidopsis thaliana	21	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	Extracellular ATP-induced defense transcriptome in Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	replicate 3	7da0b7e7c50f48868e5fd45b76003adc	1926041884	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/007/SRR7970187/SRR7970187.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/007/SRR7970187/SRR7970187.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR797/007/SRR7970187/SRR7970187.fastq.gz
SAMN10182148	SRR7970186	SRX4803511	SAMN10182148	SRS3882466	PRJNA494862	SRP163679		SRA789691	coi1-30_A6_1_bbduk.fq.gz	24	coi1 ATP replicate  6	PRJNA494862	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	24	Illumina HiSeq 2500	ILLUMINA	2428097011.0	24330732.0	3702	Arabidopsis thaliana	24	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	Extracellular ATP-induced defense transcriptome in Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	replicate 6	8103ecbf3c371d1998b0892e7a74dc0e	1707849771	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/006/SRR7970186/SRR7970186.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/006/SRR7970186/SRR7970186.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR797/006/SRR7970186/SRR7970186.fastq.gz
SAMN10182147	SRR7970185	SRX4803512	SAMN10182147	SRS3882459	PRJNA494862	SRP163679		SRA789691	coi1-30_A5_1_bbduk.fq.gz	23	coi1 ATP replicate  5	PRJNA494862	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	23	Illumina HiSeq 2500	ILLUMINA	2056257037.0	20585143.0	3702	Arabidopsis thaliana	23	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	Extracellular ATP-induced defense transcriptome in Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	replicate 5	5fa4d2b283b63e7ba8e0b87e01bc95d2	1414263969	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/005/SRR7970185/SRR7970185.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/005/SRR7970185/SRR7970185.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR797/005/SRR7970185/SRR7970185.fastq.gz
SAMN10182150	SRR7970184	SRX4803513	SAMN10182150	SRS3882460	PRJNA494862	SRP163679		SRA789691	ein2-1_M2_1_bbduk.fq.gz	26	ein2 mock replicate  2	PRJNA494862	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	26	Illumina HiSeq 2500	ILLUMINA	2117793423.0	21196173.0	3702	Arabidopsis thaliana	26	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	Extracellular ATP-induced defense transcriptome in Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	replicate 2	98949a7b9fbccc01c6bc567ea098bc7e	1462035450	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/004/SRR7970184/SRR7970184.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/004/SRR7970184/SRR7970184.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR797/004/SRR7970184/SRR7970184.fastq.gz
SAMN10182149	SRR7970183	SRX4803514	SAMN10182149	SRS3882461	PRJNA494862	SRP163679		SRA789691	ein2-1_M1_1_bbduk.fq.gz	25	ein2 mock replicate  1	PRJNA494862	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	25	Illumina HiSeq 2500	ILLUMINA	2439573511.0	24414912.0	3702	Arabidopsis thaliana	25	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	Extracellular ATP-induced defense transcriptome in Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	replicate 1	c7810bed83d7e43746b43c8234a876ef	1663532455	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/003/SRR7970183/SRR7970183.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/003/SRR7970183/SRR7970183.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR797/003/SRR7970183/SRR7970183.fastq.gz
SAMN10182152	SRR7970182	SRX4803515	SAMN10182152	SRS3882462	PRJNA494862	SRP163679		SRA789691	ein2-1_M4_1-2_bbduk.fq.gz	28	ein2 mock replicate  4	PRJNA494862	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	28	Illumina HiSeq 2500	ILLUMINA	2360551054.0	23629660.0	3702	Arabidopsis thaliana	28	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	Extracellular ATP-induced defense transcriptome in Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	replicate 4	fbd95016cbda902ca2e62ad78e47f0c3	1881320765	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/002/SRR7970182/SRR7970182.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/002/SRR7970182/SRR7970182.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR797/002/SRR7970182/SRR7970182.fastq.gz
SAMN10182151	SRR7970181	SRX4803516	SAMN10182151	SRS3882463	PRJNA494862	SRP163679		SRA789691	ein2-1_M3_1_bbduk.fq.gz	27	ein2 mock replicate  3	PRJNA494862	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	27	Illumina HiSeq 2500	ILLUMINA	2251010333.0	22525403.0	3702	Arabidopsis thaliana	27	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	Extracellular ATP-induced defense transcriptome in Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	replicate 3	7ee947f8e7eb811f0cde093acfa4edc7	1588167999	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/001/SRR7970181/SRR7970181.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/001/SRR7970181/SRR7970181.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR797/001/SRR7970181/SRR7970181.fastq.gz
SAMN10182154	SRR7970180	SRX4803517	SAMN10182154	SRS3882464	PRJNA494862	SRP163679		SRA789691	ein2-1_M6_1_bbduk.fq.gz	30	ein2 mock replicate  6	PRJNA494862	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	30	Illumina HiSeq 2500	ILLUMINA	2641167117.0	26427575.0	3702	Arabidopsis thaliana	30	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	Extracellular ATP-induced defense transcriptome in Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	replicate 6	fbd6e00fd8ce467cd46176278f7075ae	1856434600	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/000/SRR7970180/SRR7970180.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/000/SRR7970180/SRR7970180.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR797/000/SRR7970180/SRR7970180.fastq.gz
SAMN10182153	SRR7970179	SRX4803518	SAMN10182153	SRS3882465	PRJNA494862	SRP163679		SRA789691	ein2-1_M5_1_bbduk.fq.gz	29	ein2 mock replicate  5	PRJNA494862	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	29	Illumina HiSeq 2500	ILLUMINA	2002759249.0	20050822.0	3702	Arabidopsis thaliana	29	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	Extracellular ATP-induced defense transcriptome in Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	replicate 5	4accaaacdf684c8915b0a9edad2d7508	1383682261	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/009/SRR7970179/SRR7970179.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/009/SRR7970179/SRR7970179.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR797/009/SRR7970179/SRR7970179.fastq.gz
SAMN10182166	SRR7970178	SRX4803519	SAMN10182166	SRS3882483	PRJNA494862	SRP163679		SRA789691	npr1-3_M6_1_bbduk.fq.gz	42	npr1 mock replicate  6	PRJNA494862	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	42	Illumina HiSeq 2500	ILLUMINA	1988096749.0	19893126.0	3702	Arabidopsis thaliana	42	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	Extracellular ATP-induced defense transcriptome in Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	replicate 6	d057f6d6a08016b6ec4217551cdddf0f	1404129795	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/008/SRR7970178/SRR7970178.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/008/SRR7970178/SRR7970178.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR797/008/SRR7970178/SRR7970178.fastq.gz
SAMN10182165	SRR7970177	SRX4803520	SAMN10182165	SRS3882467	PRJNA494862	SRP163679		SRA789691	npr1-3_M5_1_bbduk.fq.gz	41	npr1 mock replicate  5	PRJNA494862	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	41	Illumina HiSeq 2500	ILLUMINA	1817098630.0	18184521.0	3702	Arabidopsis thaliana	41	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	Extracellular ATP-induced defense transcriptome in Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	replicate 5	0841236604666e36d623e4aa452183da	1261700726	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/007/SRR7970177/SRR7970177.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/007/SRR7970177/SRR7970177.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR797/007/SRR7970177/SRR7970177.fastq.gz
SAMN10182172	SRR7970176	SRX4803521	SAMN10182172	SRS3882468	PRJNA494862	SRP163679		SRA789691	npr1-3_A6_1_bbduk.fq.gz	48	npr1 ATP replicate  6	PRJNA494862	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	48	Illumina HiSeq 2500	ILLUMINA	2684470468.0	26861884.0	3702	Arabidopsis thaliana	48	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	Extracellular ATP-induced defense transcriptome in Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	replicate 6	f77346f3db90e0461a64daaee8a3951e	1890084614	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/006/SRR7970176/SRR7970176.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/006/SRR7970176/SRR7970176.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR797/006/SRR7970176/SRR7970176.fastq.gz
SAMN10182171	SRR7970175	SRX4803522	SAMN10182171	SRS3882469	PRJNA494862	SRP163679		SRA789691	npr1-3_A5_1_bbduk.fq.gz	47	npr1 ATP replicate  5	PRJNA494862	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	47	Illumina HiSeq 2500	ILLUMINA	2558146838.0	25591339.0	3702	Arabidopsis thaliana	47	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	Extracellular ATP-induced defense transcriptome in Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	replicate 5	ad1dbbb3dad1593243e50abfa25417aa	1769850223	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/005/SRR7970175/SRR7970175.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/005/SRR7970175/SRR7970175.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR797/005/SRR7970175/SRR7970175.fastq.gz
SAMN10182170	SRR7970174	SRX4803523	SAMN10182170	SRS3882470	PRJNA494862	SRP163679		SRA789691	npr1-3_A4_1_bbduk.fq.gz	46	npr1 ATP replicate  4	PRJNA494862	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	46	Illumina HiSeq 2500	ILLUMINA	3043885510.0	30466976.0	3702	Arabidopsis thaliana	46	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	Extracellular ATP-induced defense transcriptome in Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	replicate 4	ec954be41e628626dc0d6b6c7a574d5e	2156585577	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/004/SRR7970174/SRR7970174.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/004/SRR7970174/SRR7970174.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR797/004/SRR7970174/SRR7970174.fastq.gz
SAMN10182169	SRR7970173	SRX4803524	SAMN10182169	SRS3882471	PRJNA494862	SRP163679		SRA789691	npr1-3_A3_1_bbduk.fq.gz	45	npr1 ATP replicate  3	PRJNA494862	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	45	Illumina HiSeq 2500	ILLUMINA	2003089057.0	20052994.0	3702	Arabidopsis thaliana	45	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	Extracellular ATP-induced defense transcriptome in Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	replicate 3	d0334136b2e7850dce87f58a9a9d735e	1413555773	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/003/SRR7970173/SRR7970173.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/003/SRR7970173/SRR7970173.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR797/003/SRR7970173/SRR7970173.fastq.gz
SAMN10182193	SRR7970172	SRX4803525	SAMN10182193	SRS3882472	PRJNA494862	SRP163679		SRA789691	D1OX_A3_1_bbduk.fq.gz	69	OxP2K1 ATP replicate  3	PRJNA494862	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	69	Illumina HiSeq 2500	ILLUMINA	2138677775.0	21404166.0	3702	Arabidopsis thaliana	69	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	Extracellular ATP-induced defense transcriptome in Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNA-Seq of Arabidopsis thaliana extracellular ATP response	replicate 3	142060185028b398055072469d1709e4	1509069261	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/002/SRR7970172/SRR7970172.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR797/002/SRR7970172/SRR7970172.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR797/002/SRR7970172/SRR7970172.fastq.gz
