SAMN23708345	SRR17147651	SRX13331692	SAMN23708345	SRS11237639	PRJNA786631	SRP349493	PRJNA9506	SRA1339711	GSM5719770_r1	GSM5719770	GSM5719770	GSE190317	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina NovaSeq 6000	ILLUMINA	12540326218.0	41524259.0	3702	Arabidopsis thaliana	rH4R17A-1 rep1 (RNAseq)	Illumina NovaSeq 6000 sequencing; GSM5719770: rH4R17A-1 rep1 (RNAseq); Arabidopsis thaliana; RNA-Seq	Systematic histone H4 replacement in Arabidopsis thaliana reveals a role for H4R17 in regulating flowering time	Illumina NovaSeq 6000 sequencing; GSM5719770: rH4R17A-1 rep1 (RNAseq); Arabidopsis thaliana; RNA-Seq	rH4R17A-1 rep1 (RNAseq)	0baf3452f86f6c44c9398f8067cd9f1e;c52682996b8c172806c8d75600a4ef9f	2407489937;2497841443	ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/051/SRR17147651/SRR17147651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/051/SRR17147651/SRR17147651_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/051/SRR17147651/SRR17147651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/051/SRR17147651/SRR17147651_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR171/051/SRR17147651/SRR17147651_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR171/051/SRR17147651/SRR17147651_2.fastq.gz
SAMN23708346	SRR17147652	SRX13331693	SAMN23708346	SRS11237640	PRJNA786631	SRP349493	PRJNA9506	SRA1339711	GSM5719771_r1	GSM5719771	GSM5719771	GSE190317	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina NovaSeq 6000	ILLUMINA	12193335164.0	40375282.0	3702	Arabidopsis thaliana	rH4R17A-1 rep2 (RNAseq)	Illumina NovaSeq 6000 sequencing; GSM5719771: rH4R17A-1 rep2 (RNAseq); Arabidopsis thaliana; RNA-Seq	Systematic histone H4 replacement in Arabidopsis thaliana reveals a role for H4R17 in regulating flowering time	Illumina NovaSeq 6000 sequencing; GSM5719771: rH4R17A-1 rep2 (RNAseq); Arabidopsis thaliana; RNA-Seq	rH4R17A-1 rep2 (RNAseq)	4eddb4bcbfb8290d039d0a9ab7642a99;ff57efeb986fa194dcd0bb7b240cfa2c	2314453312;2423272958	ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/052/SRR17147652/SRR17147652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/052/SRR17147652/SRR17147652_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/052/SRR17147652/SRR17147652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/052/SRR17147652/SRR17147652_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR171/052/SRR17147652/SRR17147652_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR171/052/SRR17147652/SRR17147652_2.fastq.gz
SAMN23708347	SRR17147653	SRX13331694	SAMN23708347	SRS11237641	PRJNA786631	SRP349493	PRJNA9506	SRA1339711	GSM5719772_r1	GSM5719772	GSM5719772	GSE190317	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina NovaSeq 6000	ILLUMINA	12429907166.0	41158633.0	3702	Arabidopsis thaliana	arid5 rep1 (RNAseq)	Illumina NovaSeq 6000 sequencing; GSM5719772: arid5 rep1 (RNAseq); Arabidopsis thaliana; RNA-Seq	Systematic histone H4 replacement in Arabidopsis thaliana reveals a role for H4R17 in regulating flowering time	Illumina NovaSeq 6000 sequencing; GSM5719772: arid5 rep1 (RNAseq); Arabidopsis thaliana; RNA-Seq	arid5 rep1 (RNAseq)	83a63eb6978da685a01579882981a3ba;c33af288b2875a98e7f6445486e7c5ab	2360456211;2551518304	ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/053/SRR17147653/SRR17147653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/053/SRR17147653/SRR17147653_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/053/SRR17147653/SRR17147653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/053/SRR17147653/SRR17147653_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR171/053/SRR17147653/SRR17147653_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR171/053/SRR17147653/SRR17147653_2.fastq.gz
SAMN23708348	SRR17147654	SRX13331695	SAMN23708348	SRS11237642	PRJNA786631	SRP349493	PRJNA9506	SRA1339711	GSM5719773_r1	GSM5719773	GSM5719773	GSE190317	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina NovaSeq 6000	ILLUMINA	16497285446.0	54626773.0	3702	Arabidopsis thaliana	arid5 rep2 (RNAseq)	Illumina NovaSeq 6000 sequencing; GSM5719773: arid5 rep2 (RNAseq); Arabidopsis thaliana; RNA-Seq	Systematic histone H4 replacement in Arabidopsis thaliana reveals a role for H4R17 in regulating flowering time	Illumina NovaSeq 6000 sequencing; GSM5719773: arid5 rep2 (RNAseq); Arabidopsis thaliana; RNA-Seq	arid5 rep2 (RNAseq)	874e126535375217e897992f7ee54c59;cd7b8125130925d570b3976ec6d7358b	3170431457;3322796043	ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/054/SRR17147654/SRR17147654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/054/SRR17147654/SRR17147654_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/054/SRR17147654/SRR17147654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/054/SRR17147654/SRR17147654_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR171/054/SRR17147654/SRR17147654_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR171/054/SRR17147654/SRR17147654_2.fastq.gz
SAMN23708349	SRR17147655	SRX13331696	SAMN23708349	SRS11237643	PRJNA786631	SRP349493	PRJNA9506	SRA1339711	GSM5719774_r1	GSM5719774	GSM5719774	GSE190317	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina NovaSeq 6000	ILLUMINA	3878589020.0	12843010.0	3702	Arabidopsis thaliana	rlt1/2 rep1 (RNAseq)	Illumina NovaSeq 6000 sequencing; GSM5719774: rlt1/2 rep1 (RNAseq); Arabidopsis thaliana; RNA-Seq	Systematic histone H4 replacement in Arabidopsis thaliana reveals a role for H4R17 in regulating flowering time	Illumina NovaSeq 6000 sequencing; GSM5719774: rlt1/2 rep1 (RNAseq); Arabidopsis thaliana; RNA-Seq	rlt1/2 rep1 (RNAseq)	48cd11363e5892f8438c070ea6ea4809;a799d6a499884a94a4d2ad8d09e5be3f	760720683;790523973	ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/055/SRR17147655/SRR17147655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/055/SRR17147655/SRR17147655_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/055/SRR17147655/SRR17147655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/055/SRR17147655/SRR17147655_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR171/055/SRR17147655/SRR17147655_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR171/055/SRR17147655/SRR17147655_2.fastq.gz
SAMN23708350	SRR17147656	SRX13331697	SAMN23708350	SRS11237644	PRJNA786631	SRP349493	PRJNA9506	SRA1339711	GSM5719775_r1	GSM5719775	GSM5719775	GSE190317	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina NovaSeq 6000	ILLUMINA	2593161052.0	8586626.0	3702	Arabidopsis thaliana	rlt1/2 rep2 (RNAseq)	Illumina NovaSeq 6000 sequencing; GSM5719775: rlt1/2 rep2 (RNAseq); Arabidopsis thaliana; RNA-Seq	Systematic histone H4 replacement in Arabidopsis thaliana reveals a role for H4R17 in regulating flowering time	Illumina NovaSeq 6000 sequencing; GSM5719775: rlt1/2 rep2 (RNAseq); Arabidopsis thaliana; RNA-Seq	rlt1/2 rep2 (RNAseq)	4b3883e5c50b7e969497cba4a08520dc;7eca9e88270cf5f5528c4b851f0776f3	516660502;532914414	ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/056/SRR17147656/SRR17147656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/056/SRR17147656/SRR17147656_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/056/SRR17147656/SRR17147656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/056/SRR17147656/SRR17147656_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR171/056/SRR17147656/SRR17147656_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR171/056/SRR17147656/SRR17147656_2.fastq.gz
SAMN23708351	SRR17147657	SRX13331680	SAMN23708351	SRS11237627	PRJNA786631	SRP349493	PRJNA9506	SRA1339711	GSM5719776_r1	GSM5719776	GSM5719776	GSE190317	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina NovaSeq 6000	ILLUMINA	14575351406.0	48262753.0	3702	Arabidopsis thaliana	pie1 rep1 (RNAseq)	Illumina NovaSeq 6000 sequencing; GSM5719776: pie1 rep1 (RNAseq); Arabidopsis thaliana; RNA-Seq	Systematic histone H4 replacement in Arabidopsis thaliana reveals a role for H4R17 in regulating flowering time	Illumina NovaSeq 6000 sequencing; GSM5719776: pie1 rep1 (RNAseq); Arabidopsis thaliana; RNA-Seq	pie1 rep1 (RNAseq)	6fb045a6435b823c44c1f3eaeb5cac54;ca5ff0efc9c9e7c33a6f6a0de9881685	2768142602;2794720377	ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/057/SRR17147657/SRR17147657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/057/SRR17147657/SRR17147657_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/057/SRR17147657/SRR17147657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/057/SRR17147657/SRR17147657_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR171/057/SRR17147657/SRR17147657_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR171/057/SRR17147657/SRR17147657_2.fastq.gz
SAMN23708352	SRR17147658	SRX13331681	SAMN23708352	SRS11237628	PRJNA786631	SRP349493	PRJNA9506	SRA1339711	GSM5719777_r1	GSM5719777	GSM5719777	GSE190317	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina NovaSeq 6000	ILLUMINA	14058597092.0	46551646.0	3702	Arabidopsis thaliana	pie1 rep2 (RNAseq)	Illumina NovaSeq 6000 sequencing; GSM5719777: pie1 rep2 (RNAseq); Arabidopsis thaliana; RNA-Seq	Systematic histone H4 replacement in Arabidopsis thaliana reveals a role for H4R17 in regulating flowering time	Illumina NovaSeq 6000 sequencing; GSM5719777: pie1 rep2 (RNAseq); Arabidopsis thaliana; RNA-Seq	pie1 rep2 (RNAseq)	703934d3f15d6724d4679fe5abbc40fc;861b4ada6cda0d6bce4973d87ff9e006	2536387346;2598385566	ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/058/SRR17147658/SRR17147658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/058/SRR17147658/SRR17147658_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/058/SRR17147658/SRR17147658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/058/SRR17147658/SRR17147658_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR171/058/SRR17147658/SRR17147658_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR171/058/SRR17147658/SRR17147658_2.fastq.gz
SAMN28093492	SRR19086808	SRX15156501	SAMN28093492	SRS12899051	PRJNA786631	SRP349493	PRJNA9506	SRA1339711	GSM6106920_r1	GSM6106920	GSM6106920	GSE190317	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina NovaSeq 6000	ILLUMINA	12109243868.0	40096834.0	3702	Arabidopsis thaliana	Wildtype Col0 rep1 (RNAseq)	Illumina NovaSeq 6000 sequencing; GSM6106920: Wildtype Col0 rep1 (RNAseq); Arabidopsis thaliana; RNA-Seq	Systematic histone H4 replacement in Arabidopsis thaliana reveals a role for H4R17 in regulating flowering time	Illumina NovaSeq 6000 sequencing; GSM6106920: Wildtype Col0 rep1 (RNAseq); Arabidopsis thaliana; RNA-Seq	Wildtype Col0 rep1 (RNAseq)	6dea77ed61b5de93832162381cf596f0;baa5622ccc1bdc177acb218b5c136cef	2880196084;2793323490	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/008/SRR19086808/SRR19086808_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/008/SRR19086808/SRR19086808_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/008/SRR19086808/SRR19086808_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/008/SRR19086808/SRR19086808_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR190/008/SRR19086808/SRR19086808_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR190/008/SRR19086808/SRR19086808_2.fastq.gz
SAMN28093494	SRR19086809	SRX15156502	SAMN28093494	SRS12899052	PRJNA786631	SRP349493	PRJNA9506	SRA1339711	GSM6106921_r1	GSM6106921	GSM6106921	GSE190317	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina NovaSeq 6000	ILLUMINA	13188203194.0	43669547.0	3702	Arabidopsis thaliana	Wildtype Col0 rep2 (RNAseq)	Illumina NovaSeq 6000 sequencing; GSM6106921: Wildtype Col0 rep2 (RNAseq); Arabidopsis thaliana; RNA-Seq	Systematic histone H4 replacement in Arabidopsis thaliana reveals a role for H4R17 in regulating flowering time	Illumina NovaSeq 6000 sequencing; GSM6106921: Wildtype Col0 rep2 (RNAseq); Arabidopsis thaliana; RNA-Seq	Wildtype Col0 rep2 (RNAseq)	339bc3fd1a92a9ddaf9369ec981c9230;01e755c67f88373da7cb6b00b7b9ca10	3121865702;3003183217	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/009/SRR19086809/SRR19086809_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/009/SRR19086809/SRR19086809_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/009/SRR19086809/SRR19086809_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/009/SRR19086809/SRR19086809_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR190/009/SRR19086809/SRR19086809_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR190/009/SRR19086809/SRR19086809_2.fastq.gz
SAMN28093496	SRR19086810	SRX15156503	SAMN28093496	SRS12899053	PRJNA786631	SRP349493	PRJNA9506	SRA1339711	GSM6106922_r1	GSM6106922	GSM6106922	GSE190317	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina NovaSeq 6000	ILLUMINA	11862707074.0	39280487.0	3702	Arabidopsis thaliana	H4 septuple rep1 (RNAseq)	Illumina NovaSeq 6000 sequencing; GSM6106922: H4 septuple rep1 (RNAseq); Arabidopsis thaliana; RNA-Seq	Systematic histone H4 replacement in Arabidopsis thaliana reveals a role for H4R17 in regulating flowering time	Illumina NovaSeq 6000 sequencing; GSM6106922: H4 septuple rep1 (RNAseq); Arabidopsis thaliana; RNA-Seq	H4 septuple rep1 (RNAseq)	18e98eb9d355ddccf35d9c7f2ed95198;df6480f3246e99ff69d157c4657940f9	2844220340;2740509314	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/010/SRR19086810/SRR19086810_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/010/SRR19086810/SRR19086810_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/010/SRR19086810/SRR19086810_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/010/SRR19086810/SRR19086810_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR190/010/SRR19086810/SRR19086810_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR190/010/SRR19086810/SRR19086810_2.fastq.gz
SAMN28093497	SRR19086811	SRX15156504	SAMN28093497	SRS12899054	PRJNA786631	SRP349493	PRJNA9506	SRA1339711	GSM6106923_r1	GSM6106923	GSM6106923	GSE190317	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina NovaSeq 6000	ILLUMINA	11368941604.0	37645502.0	3702	Arabidopsis thaliana	H4 septuple rep2 (RNAseq)	Illumina NovaSeq 6000 sequencing; GSM6106923: H4 septuple rep2 (RNAseq); Arabidopsis thaliana; RNA-Seq	Systematic histone H4 replacement in Arabidopsis thaliana reveals a role for H4R17 in regulating flowering time	Illumina NovaSeq 6000 sequencing; GSM6106923: H4 septuple rep2 (RNAseq); Arabidopsis thaliana; RNA-Seq	H4 septuple rep2 (RNAseq)	0611b632018224c6b64beca1aa0c8e15;2baa91a3352a1e538de69eaa130824ec	2711522706;2629673022	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/011/SRR19086811/SRR19086811_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/011/SRR19086811/SRR19086811_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/011/SRR19086811/SRR19086811_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/011/SRR19086811/SRR19086811_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR190/011/SRR19086811/SRR19086811_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR190/011/SRR19086811/SRR19086811_2.fastq.gz
SAMN28093499	SRR19086812	SRX15156505	SAMN28093499	SRS12899055	PRJNA786631	SRP349493	PRJNA9506	SRA1339711	GSM6106924_r1	GSM6106924	GSM6106924	GSE190317	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina NovaSeq 6000	ILLUMINA	13281853696.0	43979648.0	3702	Arabidopsis thaliana	fas1-4 rep1 (RNAseq)	Illumina NovaSeq 6000 sequencing; GSM6106924: fas1-4 rep1 (RNAseq); Arabidopsis thaliana; RNA-Seq	Systematic histone H4 replacement in Arabidopsis thaliana reveals a role for H4R17 in regulating flowering time	Illumina NovaSeq 6000 sequencing; GSM6106924: fas1-4 rep1 (RNAseq); Arabidopsis thaliana; RNA-Seq	fas1-4 rep1 (RNAseq)	d8ae9e55d79024885041e865b440ff9c;9949e999b88e50493abc3b639b3a400c	3113569178;3008528237	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/012/SRR19086812/SRR19086812_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/012/SRR19086812/SRR19086812_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/012/SRR19086812/SRR19086812_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/012/SRR19086812/SRR19086812_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR190/012/SRR19086812/SRR19086812_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR190/012/SRR19086812/SRR19086812_2.fastq.gz
SAMN28093500	SRR19086813	SRX15156506	SAMN28093500	SRS12899056	PRJNA786631	SRP349493	PRJNA9506	SRA1339711	GSM6106925_r1	GSM6106925	GSM6106925	GSE190317	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina NovaSeq 6000	ILLUMINA	13243956320.0	43854160.0	3702	Arabidopsis thaliana	fas1-4 rep2 (RNAseq)	Illumina NovaSeq 6000 sequencing; GSM6106925: fas1-4 rep2 (RNAseq); Arabidopsis thaliana; RNA-Seq	Systematic histone H4 replacement in Arabidopsis thaliana reveals a role for H4R17 in regulating flowering time	Illumina NovaSeq 6000 sequencing; GSM6106925: fas1-4 rep2 (RNAseq); Arabidopsis thaliana; RNA-Seq	fas1-4 rep2 (RNAseq)	92127b08c3914ecc8c250e9b9fb805d3;5a889b8d0da4d9b482da4432832f2e7a	3108534938;3033687212	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/013/SRR19086813/SRR19086813_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/013/SRR19086813/SRR19086813_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/013/SRR19086813/SRR19086813_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR190/013/SRR19086813/SRR19086813_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR190/013/SRR19086813/SRR19086813_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR190/013/SRR19086813/SRR19086813_2.fastq.gz
