SAMN22155073	SRR16251377	SRX12530962	SAMN22155073	SRS10490010	PRJNA769614	SRP340565		SRA1308094	35_1.fq	atg7-2 Root -N Biological replicate 1	35	PRJNA769614	PAIRED	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	atg7-2 Root -N Biological replicate 1	BGISEQ-500	BGISEQ	2993975200.0	29939752.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	Transcriptomics analysis of the Arabidopsis autophagy-related (ATG) mutants upon nitrogen starvation	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	9dce7902c51852b853301b746b60f1ff	2400862873	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/077/SRR16251377/SRR16251377.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/077/SRR16251377/SRR16251377.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR162/077/SRR16251377/SRR16251377.fastq.gz
SAMN22155074	SRR16251376	SRX12530963	SAMN22155074	SRS10490012	PRJNA769614	SRP340565		SRA1308094	36_1.fq	atg7-2 Leaf -N Biological replicate 1	36	PRJNA769614	PAIRED	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	atg7-2 Leaf -N Biological replicate 1	BGISEQ-500	BGISEQ	3454650800.0	34546508.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	Transcriptomics analysis of the Arabidopsis autophagy-related (ATG) mutants upon nitrogen starvation	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	ee329137ed1bc8028f247d6bd01abaea	2781334808	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/076/SRR16251376/SRR16251376.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/076/SRR16251376/SRR16251376.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR162/076/SRR16251376/SRR16251376.fastq.gz
SAMN22155075	SRR16251375	SRX12530964	SAMN22155075	SRS10490013	PRJNA769614	SRP340565		SRA1308094	37_1.fq	WT Root +N Biological replicate 2	37	PRJNA769614	PAIRED	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	WT Root +N Biological replicate 2	BGISEQ-500	BGISEQ	3171167400.0	31711674.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	Transcriptomics analysis of the Arabidopsis autophagy-related (ATG) mutants upon nitrogen starvation	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	67109f3538c4e4644125273729fc0acb	2532284375	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/075/SRR16251375/SRR16251375.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/075/SRR16251375/SRR16251375.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR162/075/SRR16251375/SRR16251375.fastq.gz
SAMN22155076	SRR16251374	SRX12530965	SAMN22155076	SRS10490014	PRJNA769614	SRP340565		SRA1308094	38_1.fq	WT Leaf +N Biological replicate 2	38	PRJNA769614	PAIRED	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	WT Leaf +N Biological replicate 2	BGISEQ-500	BGISEQ	2820515800.0	28205158.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	Transcriptomics analysis of the Arabidopsis autophagy-related (ATG) mutants upon nitrogen starvation	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	5ac33169fa8d25c0ef75ea940501967e	2288645937	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/074/SRR16251374/SRR16251374.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/074/SRR16251374/SRR16251374.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR162/074/SRR16251374/SRR16251374.fastq.gz
SAMN22155077	SRR16251373	SRX12530966	SAMN22155077	SRS10490016	PRJNA769614	SRP340565		SRA1308094	41_1.fq	atg7-2 Root +N Biological replicate 2	41	PRJNA769614	PAIRED	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	atg7-2 Root +N Biological replicate 2	BGISEQ-500	BGISEQ	3442116800.0	34421168.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	Transcriptomics analysis of the Arabidopsis autophagy-related (ATG) mutants upon nitrogen starvation	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	c8c98e97a26066390e5f242eb7272208	2770333613	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/073/SRR16251373/SRR16251373.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/073/SRR16251373/SRR16251373.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR162/073/SRR16251373/SRR16251373.fastq.gz
SAMN22155078	SRR16251372	SRX12530967	SAMN22155078	SRS10490015	PRJNA769614	SRP340565		SRA1308094	42_1.fq	atg7-2 Leaf +N Biological replicate 2	42	PRJNA769614	PAIRED	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	atg7-2 Leaf +N Biological replicate 2	BGISEQ-500	BGISEQ	3343454600.0	33434546.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	Transcriptomics analysis of the Arabidopsis autophagy-related (ATG) mutants upon nitrogen starvation	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	2d7e8410837a00a93d6ab6c91b96141f	2687808251	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/072/SRR16251372/SRR16251372.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/072/SRR16251372/SRR16251372.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR162/072/SRR16251372/SRR16251372.fastq.gz
SAMN22155079	SRR16251371	SRX12530968	SAMN22155079	SRS10490017	PRJNA769614	SRP340565		SRA1308094	44_1.fq	atg7-2 Leaf -N Biological replicate 2	44	PRJNA769614	PAIRED	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	atg7-2 Leaf -N Biological replicate 2	BGISEQ-500	BGISEQ	2651270800.0	26512708.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	Transcriptomics analysis of the Arabidopsis autophagy-related (ATG) mutants upon nitrogen starvation	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	71b16b7d9c8bdd0e187493e0699ca974	2118858828	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/071/SRR16251371/SRR16251371.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/071/SRR16251371/SRR16251371.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR162/071/SRR16251371/SRR16251371.fastq.gz
SAMN22155080	SRR16251370	SRX12530969	SAMN22155080	SRS10490018	PRJNA769614	SRP340565		SRA1308094	45_1.fq	atg9-4 Root +N Biological replicate 2	45	PRJNA769614	PAIRED	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	atg9-4 Root +N Biological replicate 2	BGISEQ-500	BGISEQ	3369626800.0	33696268.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	Transcriptomics analysis of the Arabidopsis autophagy-related (ATG) mutants upon nitrogen starvation	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	19b4733c9fded390dad152d4488c781d	2719611559	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/070/SRR16251370/SRR16251370.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/070/SRR16251370/SRR16251370.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR162/070/SRR16251370/SRR16251370.fastq.gz
SAMN22155081	SRR16251369	SRX12530970	SAMN22155081	SRS10490019	PRJNA769614	SRP340565		SRA1308094	46_1.fq	atg9-4 Leaf +N Biological replicate 2	46	PRJNA769614	PAIRED	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	atg9-4 Leaf +N Biological replicate 2	BGISEQ-500	BGISEQ	3279614800.0	32796148.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	Transcriptomics analysis of the Arabidopsis autophagy-related (ATG) mutants upon nitrogen starvation	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	a931e14f40f9ab65a0c1c00c0b31c713	2630893143	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/069/SRR16251369/SRR16251369.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/069/SRR16251369/SRR16251369.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR162/069/SRR16251369/SRR16251369.fastq.gz
SAMN22155082	SRR16251368	SRX12530971	SAMN22155082	SRS10490020	PRJNA769614	SRP340565		SRA1308094	47_1.fq	atg9-4 Root -N Biological replicate 2	47	PRJNA769614	PAIRED	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	atg9-4 Root -N Biological replicate 2	BGISEQ-500	BGISEQ	2808004000.0	28080040.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	Transcriptomics analysis of the Arabidopsis autophagy-related (ATG) mutants upon nitrogen starvation	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	efe5f87a3711e4d8f3864daf1f28f51f	2268373211	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/068/SRR16251368/SRR16251368.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/068/SRR16251368/SRR16251368.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR162/068/SRR16251368/SRR16251368.fastq.gz
SAMN22155083	SRR16251366	SRX12530973	SAMN22155083	SRS10490021	PRJNA769614	SRP340565		SRA1308094	48_1.fq	atg9-4 Leaf -N Biological replicate 2	48	PRJNA769614	PAIRED	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	atg9-4 Leaf -N Biological replicate 2	BGISEQ-500	BGISEQ	3752259200.0	37522592.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	Transcriptomics analysis of the Arabidopsis autophagy-related (ATG) mutants upon nitrogen starvation	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	296367a19726e673e0e6dcd69cee8616	3044011200	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/066/SRR16251366/SRR16251366.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/066/SRR16251366/SRR16251366.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR162/066/SRR16251366/SRR16251366.fastq.gz
SAMN22155084	SRR16251365	SRX12530974	SAMN22155084	SRS10490023	PRJNA769614	SRP340565		SRA1308094	49_1.fq	WT Root +N Biological replicate 3	49	PRJNA769614	PAIRED	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	WT Root +N Biological replicate 3	BGISEQ-500	BGISEQ	3515218800.0	35152188.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	Transcriptomics analysis of the Arabidopsis autophagy-related (ATG) mutants upon nitrogen starvation	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	7300402942124d7f3c291b3acd56a05a	2814681872	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/065/SRR16251365/SRR16251365.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/065/SRR16251365/SRR16251365.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR162/065/SRR16251365/SRR16251365.fastq.gz
SAMN22155085	SRR16251364	SRX12530975	SAMN22155085	SRS10490024	PRJNA769614	SRP340565		SRA1308094	50_1.fq	WT Leaf +N Biological replicate 3	50	PRJNA769614	PAIRED	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	WT Leaf +N Biological replicate 3	BGISEQ-500	BGISEQ	3531831400.0	35318314.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	Transcriptomics analysis of the Arabidopsis autophagy-related (ATG) mutants upon nitrogen starvation	BGISEQ-500 sequencing; RNA-Seq of 11-day-old Arabidopsis leaf or root tissue	This sample has been submitted by pda|gengding@orcid on 2021-12-02; Arabidopsis thaliana	4ed3d86d78bc07739ffe31bf6710ee16	2855462861	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/064/SRR16251364/SRR16251364.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/064/SRR16251364/SRR16251364.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR162/064/SRR16251364/SRR16251364.fastq.gz
