SAMN29636031	SRR21747400	SRX17742861	SAMN29636031	SRS13963802	PRJNA885223	SRP400143		SRA1509343	142-17_Fe75_1_S28_R1_001.fastq.gz	5KR_+Fe_1	19	PRJNA885223	SINGLE	other	TRANSCRIPTOMIC	RNA-Seq	5KR_+Fe_1	Illumina HiSeq 2500	ILLUMINA	2159030175.0	42333925.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	RNAseq reads	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	97a8c7e61ba09e4a119ba38629848065	1131987016	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/000/SRR21747400/SRR21747400.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/000/SRR21747400/SRR21747400.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR217/000/SRR21747400/SRR21747400.fastq.gz
SAMN29636014	SRR21747409	SRX17742852	SAMN29636014	SRS13963793	PRJNA885223	SRP400143		SRA1509343	WT_Fe75_2_S2_R1_001.fastq.gz	WT_+Fe_2	2	PRJNA885223	SINGLE	other	TRANSCRIPTOMIC	RNA-Seq	WT_+Fe_2	Illumina HiSeq 2500	ILLUMINA	1883906799.0	36939349.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	RNAseq reads	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	f7f82ab50672be3de685dd4d84548e16	984081841	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/009/SRR21747409/SRR21747409.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/009/SRR21747409/SRR21747409.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR217/009/SRR21747409/SRR21747409.fastq.gz
SAMN29636032	SRR21747399	SRX17742862	SAMN29636032	SRS13963803	PRJNA885223	SRP400143		SRA1509343	142-17_Fe75_2_S29_R1_001.fastq.gz	5KR_+Fe_2	20	PRJNA885223	SINGLE	other	TRANSCRIPTOMIC	RNA-Seq	5KR_+Fe_2	Illumina HiSeq 2500	ILLUMINA	1935146040.0	37944040.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	RNAseq reads	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	60d09db0556deedeb99b228508049216	1014078050	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/099/SRR21747399/SRR21747399.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/099/SRR21747399/SRR21747399.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR217/099/SRR21747399/SRR21747399.fastq.gz
SAMN29636033	SRR21747397	SRX17742864	SAMN29636033	SRS13963804	PRJNA885223	SRP400143		SRA1509343	142-17_Fe75_3_S30_R1_001.fastq.gz	5KR_+Fe_3	21	PRJNA885223	SINGLE	other	TRANSCRIPTOMIC	RNA-Seq	5KR_+Fe_3	Illumina HiSeq 2500	ILLUMINA	1992871410.0	39075910.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	RNAseq reads	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	ee56e93e8898c86d53f8bca1924c6c74	1044473109	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/097/SRR21747397/SRR21747397.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/097/SRR21747397/SRR21747397.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR217/097/SRR21747397/SRR21747397.fastq.gz
SAMN29636034	SRR21747396	SRX17742865	SAMN29636034	SRS13963806	PRJNA885223	SRP400143		SRA1509343	142-17_Fe0_1_S31_R1_001.fastq.gz	5KR_-Fe_1	22	PRJNA885223	SINGLE	other	TRANSCRIPTOMIC	RNA-Seq	5KR_-Fe_1	Illumina HiSeq 2500	ILLUMINA	1700764830.0	33348330.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	RNAseq reads	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	2689a5a7fd8a2f3b7a50d5380bbc84cf	893243854	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/096/SRR21747396/SRR21747396.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/096/SRR21747396/SRR21747396.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR217/096/SRR21747396/SRR21747396.fastq.gz
SAMN29636035	SRR21747395	SRX17742866	SAMN29636035	SRS13963807	PRJNA885223	SRP400143		SRA1509343	142-17_Fe0_2_S32_R1_001.fastq.gz	5KR_-Fe_2	23	PRJNA885223	SINGLE	other	TRANSCRIPTOMIC	RNA-Seq	5KR_-Fe_2	Illumina HiSeq 2500	ILLUMINA	1581921060.0	31018060.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	RNAseq reads	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	c0e1024921878bca039667b87524a677	828164560	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/095/SRR21747395/SRR21747395.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/095/SRR21747395/SRR21747395.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR217/095/SRR21747395/SRR21747395.fastq.gz
SAMN29636036	SRR21747394	SRX17742867	SAMN29636036	SRS13963808	PRJNA885223	SRP400143		SRA1509343	142-17_Fe0_3_S33_R1_001.fastq.gz	5KR_-Fe_3	24	PRJNA885223	SINGLE	other	TRANSCRIPTOMIC	RNA-Seq	5KR_-Fe_3	Illumina HiSeq 2500	ILLUMINA	1906057374.0	37373674.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	RNAseq reads	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	9e3c2c7e75a145c27bdf137fc4515c50	1000188253	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/094/SRR21747394/SRR21747394.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/094/SRR21747394/SRR21747394.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR217/094/SRR21747394/SRR21747394.fastq.gz
SAMN29636037	SRR21747393	SRX17742868	SAMN29636037	SRS13963809	PRJNA885223	SRP400143		SRA1509343	142-17_22_1_S34_R1_001.fastq.gz	5KR_flg22_1	25	PRJNA885223	SINGLE	other	TRANSCRIPTOMIC	RNA-Seq	5KR_flg22_1	Illumina HiSeq 2500	ILLUMINA	1691098596.0	33158796.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	RNAseq reads	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	250107a62748057eacc91e9962cc14e6	886553315	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/093/SRR21747393/SRR21747393.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/093/SRR21747393/SRR21747393.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR217/093/SRR21747393/SRR21747393.fastq.gz
SAMN29636038	SRR21747392	SRX17742869	SAMN29636038	SRS13963810	PRJNA885223	SRP400143		SRA1509343	142-17_22_2_S35_R1_001.fastq.gz	5KR_flg22_2	26	PRJNA885223	SINGLE	other	TRANSCRIPTOMIC	RNA-Seq	5KR_flg22_2	Illumina HiSeq 2500	ILLUMINA	1368721833.0	26837683.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	RNAseq reads	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	f0fd0236562b6fa814e9f394d770b8ff	712477147	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/092/SRR21747392/SRR21747392.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/092/SRR21747392/SRR21747392.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR217/092/SRR21747392/SRR21747392.fastq.gz
SAMN29636039	SRR21747391	SRX17742870	SAMN29636039	SRS13963811	PRJNA885223	SRP400143		SRA1509343	142-17_22_3_S36_R1_001.fastq.gz	5KR_flg22_3	27	PRJNA885223	SINGLE	other	TRANSCRIPTOMIC	RNA-Seq	5KR_flg22_3	Illumina HiSeq 2500	ILLUMINA	1530571914.0	30011214.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	RNAseq reads	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	b434cd24f5d53727381ae9d22f67e46e	803761709	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/091/SRR21747391/SRR21747391.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/091/SRR21747391/SRR21747391.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR217/091/SRR21747391/SRR21747391.fastq.gz
SAMN29636015	SRR21747398	SRX17742863	SAMN29636015	SRS13963805	PRJNA885223	SRP400143		SRA1509343	WT_Fe75_3_S3_R1_001.fastq.gz	WT_+Fe_3	3	PRJNA885223	SINGLE	other	TRANSCRIPTOMIC	RNA-Seq	WT_+Fe_3	Illumina HiSeq 2500	ILLUMINA	1908514299.0	37421849.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	RNAseq reads	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	2040132d6be983768d51f7635fa0b80c	999497579	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/098/SRR21747398/SRR21747398.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/098/SRR21747398/SRR21747398.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR217/098/SRR21747398/SRR21747398.fastq.gz
SAMN29636016	SRR21747390	SRX17742871	SAMN29636016	SRS13963812	PRJNA885223	SRP400143		SRA1509343	WT_Fe0_1_S4_R1_001.fastq.gz	WT_-Fe_1	4	PRJNA885223	SINGLE	other	TRANSCRIPTOMIC	RNA-Seq	WT_-Fe_1	Illumina HiSeq 2500	ILLUMINA	2044956945.0	40097195.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	RNAseq reads	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	48a55a0cc84f7389f6cd0a88cd30a631	1075828017	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/090/SRR21747390/SRR21747390.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/090/SRR21747390/SRR21747390.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR217/090/SRR21747390/SRR21747390.fastq.gz
SAMN29636017	SRR21747389	SRX17742872	SAMN29636017	SRS13963813	PRJNA885223	SRP400143		SRA1509343	WT_Fe0_2_S5_R1_001.fastq.gz	WT_-Fe_2	5	PRJNA885223	SINGLE	other	TRANSCRIPTOMIC	RNA-Seq	WT_-Fe_2	Illumina HiSeq 2500	ILLUMINA	1881032337.0	36882987.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	RNAseq reads	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	7a615dc9031d872ed5babd2cdf69cdd4	984568909	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/089/SRR21747389/SRR21747389.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/089/SRR21747389/SRR21747389.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR217/089/SRR21747389/SRR21747389.fastq.gz
SAMN29636018	SRR21747388	SRX17742873	SAMN29636018	SRS13963814	PRJNA885223	SRP400143		SRA1509343	WT_Fe0_3_S6_R1_001.fastq.gz	WT_-Fe_3	6	PRJNA885223	SINGLE	other	TRANSCRIPTOMIC	RNA-Seq	WT_-Fe_3	Illumina HiSeq 2500	ILLUMINA	2033246172.0	39867572.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	RNAseq reads	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	5e32050b3bd73236e51b5da6620eff2f	1069012852	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/088/SRR21747388/SRR21747388.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/088/SRR21747388/SRR21747388.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR217/088/SRR21747388/SRR21747388.fastq.gz
SAMN29636019	SRR21747387	SRX17742874	SAMN29636019	SRS13963815	PRJNA885223	SRP400143		SRA1509343	WT_22_1_S7_R1_001.fastq.gz	WT_flg22_1	7	PRJNA885223	SINGLE	other	TRANSCRIPTOMIC	RNA-Seq	WT_flg22_1	Illumina HiSeq 2500	ILLUMINA	1934955300.0	37940300.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	RNAseq reads	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	15f237621b895a6e6e485fbf952128b4	1010683024	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/087/SRR21747387/SRR21747387.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/087/SRR21747387/SRR21747387.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR217/087/SRR21747387/SRR21747387.fastq.gz
SAMN29636020	SRR21747386	SRX17742875	SAMN29636020	SRS13963816	PRJNA885223	SRP400143		SRA1509343	WT_22_2_S8_R1_001.fastq.gz	WT_flg22_2	8	PRJNA885223	SINGLE	other	TRANSCRIPTOMIC	RNA-Seq	WT_flg22_2	Illumina HiSeq 2500	ILLUMINA	1572186027.0	30827177.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	RNAseq reads	Illumina HiSeq 2500 sequencing; RNAseq A.thaliana	This sample has been submitted by pda|mplatre@orcid on 2022-07-19; Arabidopsis thaliana	6a1927040784969a57a6fe07eff752a2	826974862	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/086/SRR21747386/SRR21747386.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR217/086/SRR21747386/SRR21747386.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR217/086/SRR21747386/SRR21747386.fastq.gz
