SAMN15585760	SRR12272502	SRX8777544	SAMN15585760	SRS7048106	PRJNA647414	SRP272654		SRA1101013	E3_9.fastq.gz	8	baf1_BRZ0_NA_4	PRJNA647414	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	8	Illumina HiSeq 3000	ILLUMINA	237570250.0	4751405.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	BAF1 and Brassinosteroid related mutant in Arabidopsis	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	0c39bd2472073c6afdb193e1354ca3a9	166286800	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/002/SRR12272502/SRR12272502.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/002/SRR12272502/SRR12272502.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR122/002/SRR12272502/SRR12272502.fastq.gz
SAMN15585761	SRR12272514	SRX8777532	SAMN15585761	SRS7048094	PRJNA647414	SRP272654		SRA1101013	E3_31.fastq.gz	16	baf1_BRZ250_NA_1	PRJNA647414	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	16	Illumina HiSeq 3000	ILLUMINA	335921300.0	6718426.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	BAF1 and Brassinosteroid related mutant in Arabidopsis	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	b6830f9729d640ec2bc03e01112942d4	232649517	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/014/SRR12272514/SRR12272514.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/014/SRR12272514/SRR12272514.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR122/014/SRR12272514/SRR12272514.fastq.gz
SAMN15585762	SRR12272513	SRX8777533	SAMN15585762	SRS7048095	PRJNA647414	SRP272654		SRA1101013	E3_32.fastq.gz	17	baf1_BRZ250_NA_2	PRJNA647414	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	17	Illumina HiSeq 3000	ILLUMINA	316339900.0	6326798.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	BAF1 and Brassinosteroid related mutant in Arabidopsis	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	93aa12fc6d0a0aaaced00df588a4bed0	222360108	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/013/SRR12272513/SRR12272513.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/013/SRR12272513/SRR12272513.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR122/013/SRR12272513/SRR12272513.fastq.gz
SAMN15585763	SRR12272512	SRX8777534	SAMN15585763	SRS7048096	PRJNA647414	SRP272654		SRA1101013	E3_33.fastq.gz	18	baf1_BRZ250_NA_3	PRJNA647414	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	18	Illumina HiSeq 3000	ILLUMINA	332674050.0	6653481.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	BAF1 and Brassinosteroid related mutant in Arabidopsis	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	e50106bb3d8a171a6cb84af7062758b2	229222060	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/012/SRR12272512/SRR12272512.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/012/SRR12272512/SRR12272512.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR122/012/SRR12272512/SRR12272512.fastq.gz
SAMN15585764	SRR12272511	SRX8777535	SAMN15585764	SRS7048097	PRJNA647414	SRP272654		SRA1101013	E3_34.fastq.gz	19	baf1_BRZ250_NA_4	PRJNA647414	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	19	Illumina HiSeq 3000	ILLUMINA	206435900.0	4128718.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	BAF1 and Brassinosteroid related mutant in Arabidopsis	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	e2ad20e679c4cdf9744b18c7eb32ad30	141768871	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/011/SRR12272511/SRR12272511.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/011/SRR12272511/SRR12272511.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR122/011/SRR12272511/SRR12272511.fastq.gz
SAMN15585765	SRR12272501	SRX8777545	SAMN15585765	SRS7048107	PRJNA647414	SRP272654		SRA1101013	E3_21.fastq.gz	9	bes1.D_BRZ0_NA_1	PRJNA647414	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	9	Illumina HiSeq 3000	ILLUMINA	336692900.0	6733858.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	BAF1 and Brassinosteroid related mutant in Arabidopsis	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	39670734b1cd38593cba520378591217	237570772	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/001/SRR12272501/SRR12272501.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/001/SRR12272501/SRR12272501.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR122/001/SRR12272501/SRR12272501.fastq.gz
SAMN15585766	SRR12272500	SRX8777546	SAMN15585766	SRS7048108	PRJNA647414	SRP272654		SRA1101013	E3_22.fastq.gz	10	bes1.D_BRZ0_NA_2	PRJNA647414	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	10	Illumina HiSeq 3000	ILLUMINA	322938450.0	6458769.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	BAF1 and Brassinosteroid related mutant in Arabidopsis	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	f5fc77c04f87a161f11a98b65a5f1277	225965113	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/000/SRR12272500/SRR12272500.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/000/SRR12272500/SRR12272500.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR122/000/SRR12272500/SRR12272500.fastq.gz
SAMN15585767	SRR12272519	SRX8777527	SAMN15585767	SRS7048089	PRJNA647414	SRP272654		SRA1101013	E3_23.fastq.gz	11	bes1.D_BRZ0_NA_3	PRJNA647414	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	11	Illumina HiSeq 3000	ILLUMINA	178686250.0	3573725.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	BAF1 and Brassinosteroid related mutant in Arabidopsis	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	916c34dcf4b6b98251177c9a3449b99b	126422425	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/019/SRR12272519/SRR12272519.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/019/SRR12272519/SRR12272519.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR122/019/SRR12272519/SRR12272519.fastq.gz
SAMN15585768	SRR12272518	SRX8777528	SAMN15585768	SRS7048090	PRJNA647414	SRP272654		SRA1101013	E3_24.fastq.gz	12	bes1.D_BRZ0_NA_4	PRJNA647414	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	12	Illumina HiSeq 3000	ILLUMINA	276405900.0	5528118.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	BAF1 and Brassinosteroid related mutant in Arabidopsis	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	e60a26c052ce3f0c7600251a70985bff	193483013	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/018/SRR12272518/SRR12272518.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/018/SRR12272518/SRR12272518.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR122/018/SRR12272518/SRR12272518.fastq.gz
SAMN15585769	SRR12272510	SRX8777536	SAMN15585769	SRS7048098	PRJNA647414	SRP272654		SRA1101013	E3_46.fastq.gz	20	bes1.D_BRZ250_NA_1	PRJNA647414	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	20	Illumina HiSeq 3000	ILLUMINA	336435200.0	6728704.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	BAF1 and Brassinosteroid related mutant in Arabidopsis	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	6c8d8a4809f4df0884b7552ad515298b	231083007	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/010/SRR12272510/SRR12272510.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/010/SRR12272510/SRR12272510.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR122/010/SRR12272510/SRR12272510.fastq.gz
SAMN15585770	SRR12272508	SRX8777538	SAMN15585770	SRS7048100	PRJNA647414	SRP272654		SRA1101013	E3_48.fastq.gz	21	bes1.D_BRZ250_NA_3	PRJNA647414	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	21	Illumina HiSeq 3000	ILLUMINA	219117100.0	4382342.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	BAF1 and Brassinosteroid related mutant in Arabidopsis	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	ec909d2a7168d6c12ec88799331518cc	150806238	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/008/SRR12272508/SRR12272508.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/008/SRR12272508/SRR12272508.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR122/008/SRR12272508/SRR12272508.fastq.gz
SAMN15585771	SRR12272507	SRX8777539	SAMN15585771	SRS7048101	PRJNA647414	SRP272654		SRA1101013	E3_50.fastq.gz	22	bes1.D_BRZ250_NA_5	PRJNA647414	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	22	Illumina HiSeq 3000	ILLUMINA	270812000.0	5416240.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	BAF1 and Brassinosteroid related mutant in Arabidopsis	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	d1a44b27a1cad2bcedc0f6d0fda27602	187093048	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/007/SRR12272507/SRR12272507.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/007/SRR12272507/SRR12272507.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR122/007/SRR12272507/SRR12272507.fastq.gz
